date,store_id,state_id,cat_id,total_sales,weekday,month,year,event_name_1,event_type_1,event_name_2,event_type_2
2013-01-11,TX_2,TX,HOBBIES,329,Friday,1,2013,,,,
2013-02-02,TX_2,TX,HOBBIES,668,Saturday,2,2013,,,,
2013-07-15,TX_2,TX,HOBBIES,349,Monday,7,2013,,,,
2013-11-12,TX_2,TX,HOBBIES,402,Tuesday,11,2013,,,,
2014-05-12,TX_2,TX,HOBBIES,238,Monday,5,2014,,,,
2014-06-19,TX_2,TX,HOBBIES,320,Thursday,6,2014,,,,
2014-08-09,TX_2,TX,HOBBIES,297,Saturday,8,2014,,,,
2014-09-01,TX_2,TX,HOBBIES,352,Monday,9,2014,LaborDay,National,,
2014-10-11,TX_2,TX,HOBBIES,369,Saturday,10,2014,,,,
2014-12-08,TX_2,TX,HOBBIES,289,Monday,12,2014,,,,
2015-07-23,TX_2,TX,HOBBIES,325,Thursday,7,2015,,,,
2015-07-28,TX_2,TX,HOBBIES,326,Tuesday,7,2015,,,,
2015-08-17,TX_2,TX,HOBBIES,353,Monday,8,2015,,,,
2011-11-19,TX_1,TX,HOBBIES,132,Saturday,11,2011,,,,
2012-08-26,TX_1,TX,HOBBIES,204,Sunday,8,2012,,,,
2012-11-06,TX_1,TX,HOBBIES,143,Tuesday,11,2012,,,,
2013-02-10,TX_1,TX,HOBBIES,381,Sunday,2,2013,,,,
2013-03-29,TX_1,TX,HOBBIES,164,Friday,3,2013,,,,
2013-06-08,TX_1,TX,HOBBIES,316,Saturday,6,2013,,,,
2013-07-14,TX_1,TX,HOBBIES,291,Sunday,7,2013,,,,
2013-12-23,TX_1,TX,HOBBIES,205,Monday,12,2013,,,,
2014-08-02,TX_1,TX,HOBBIES,307,Saturday,8,2014,,,,
2014-11-21,TX_1,TX,HOBBIES,171,Friday,11,2014,,,,
2014-12-07,TX_1,TX,HOBBIES,347,Sunday,12,2014,,,,
2015-01-19,TX_1,TX,HOBBIES,230,Monday,1,2015,MartinLutherKingDay,National,,
2015-02-02,TX_1,TX,HOBBIES,252,Monday,2,2015,,,,
2015-02-26,TX_1,TX,HOBBIES,277,Thursday,2,2015,,,,
2015-12-17,TX_1,TX,HOBBIES,268,Thursday,12,2015,,,,
2015-12-22,TX_1,TX,HOBBIES,300,Tuesday,12,2015,,,,
2016-04-07,TX_1,TX,HOBBIES,230,Thursday,4,2016,,,,
2016-04-19,TX_1,TX,HOBBIES,292,Tuesday,4,2016,,,,
2011-07-12,TX_1,TX,HOUSEHOLD,416,Tuesday,7,2011,,,,
2011-08-07,TX_1,TX,HOUSEHOLD,565,Sunday,8,2011,,,,
2012-07-14,TX_1,TX,HOUSEHOLD,819,Saturday,7,2012,,,,
2013-05-07,TX_1,TX,HOUSEHOLD,637,Tuesday,5,2013,,,,
2013-11-26,TX_1,TX,HOUSEHOLD,668,Tuesday,11,2013,,,,
2013-12-07,TX_1,TX,HOUSEHOLD,793,Saturday,12,2013,,,,
2014-01-22,TX_1,TX,HOUSEHOLD,513,Wednesday,1,2014,,,,
2014-04-08,TX_1,TX,HOUSEHOLD,701,Tuesday,4,2014,,,,
2014-11-01,TX_1,TX,HOUSEHOLD,967,Saturday,11,2014,,,,
2015-07-06,TX_1,TX,HOUSEHOLD,960,Monday,7,2015,,,,
2016-02-13,TX_1,TX,HOUSEHOLD,1152,Saturday,2,2016,,,,
2011-04-29,TX_1,TX,FOODS,1295,Friday,4,2011,,,,
2011-07-02,TX_1,TX,FOODS,2046,Saturday,7,2011,,,,
2011-07-23,TX_1,TX,FOODS,1890,Saturday,7,2011,,,,
2011-11-11,TX_1,TX,FOODS,1675,Friday,11,2011,VeteransDay,National,,
2011-12-16,TX_1,TX,FOODS,1970,Friday,12,2011,,,,
2012-01-12,TX_1,TX,FOODS,1792,Thursday,1,2012,,,,
2012-06-24,TX_1,TX,FOODS,2490,Sunday,6,2012,,,,
2012-07-02,TX_1,TX,FOODS,2047,Monday,7,2012,,,,
2012-07-17,TX_1,TX,FOODS,1828,Tuesday,7,2012,,,,
2012-09-13,TX_1,TX,FOODS,1960,Thursday,9,2012,,,,
2012-11-30,TX_1,TX,FOODS,1689,Friday,11,2012,,,,
2012-12-23,TX_1,TX,FOODS,2561,Sunday,12,2012,,,,
2013-04-24,TX_1,TX,FOODS,1442,Wednesday,4,2013,,,,
2013-11-09,TX_1,TX,FOODS,2227,Saturday,11,2013,,,,
2014-03-20,TX_1,TX,FOODS,1706,Thursday,3,2014,,,,
2014-04-18,TX_1,TX,FOODS,2340,Friday,4,2014,,,,
2014-04-27,TX_1,TX,FOODS,2678,Sunday,4,2014,,,,
2014-05-25,TX_1,TX,FOODS,2541,Sunday,5,2014,,,,
2014-12-04,TX_1,TX,FOODS,1528,Thursday,12,2014,,,,
2015-01-29,TX_1,TX,FOODS,1622,Thursday,1,2015,,,,
2011-04-10,TX_2,TX,HOBBIES,373,Sunday,4,2011,,,,
2011-04-17,TX_2,TX,HOBBIES,330,Sunday,4,2011,,,,
2011-07-09,TX_2,TX,HOBBIES,352,Saturday,7,2011,,,,
2011-12-31,TX_2,TX,HOBBIES,283,Saturday,12,2011,,,,
2012-06-30,TX_2,TX,HOBBIES,400,Saturday,6,2012,,,,
2012-10-22,TX_2,TX,HOBBIES,217,Monday,10,2012,,,,
2012-12-13,TX_2,TX,HOBBIES,251,Thursday,12,2012,,,,
2013-11-05,TX_2,TX,HOBBIES,217,Tuesday,11,2013,,,,
2013-12-20,TX_2,TX,HOBBIES,296,Friday,12,2013,,,,
2014-01-23,TX_2,TX,HOBBIES,255,Thursday,1,2014,,,,
2014-03-24,TX_2,TX,HOBBIES,210,Monday,3,2014,,,,
2014-03-29,TX_2,TX,HOBBIES,341,Saturday,3,2014,,,,
2014-08-14,TX_2,TX,HOBBIES,290,Thursday,8,2014,,,,
2014-11-04,TX_2,TX,HOBBIES,313,Tuesday,11,2014,,,,
2014-12-04,TX_2,TX,HOBBIES,276,Thursday,12,2014,,,,
2015-04-01,TX_2,TX,HOBBIES,325,Wednesday,4,2015,,,,
2015-05-27,TX_2,TX,HOBBIES,346,Wednesday,5,2015,,,,
2015-07-22,TX_2,TX,HOBBIES,327,Wednesday,7,2015,,,,
2015-08-19,TX_2,TX,HOBBIES,316,Wednesday,8,2015,,,,
2015-09-05,TX_2,TX,HOBBIES,372,Saturday,9,2015,,,,
2015-09-07,TX_2,TX,HOBBIES,446,Monday,9,2015,LaborDay,National,,
2011-04-16,TX_1,TX,HOBBIES,187,Saturday,4,2011,,,,
2011-06-09,TX_1,TX,HOBBIES,183,Thursday,6,2011,,,,
2011-10-12,TX_1,TX,HOBBIES,172,Wednesday,10,2011,,,,
2011-12-02,TX_1,TX,HOBBIES,203,Friday,12,2011,,,,
2011-12-22,TX_1,TX,HOBBIES,162,Thursday,12,2011,,,,
2012-01-19,TX_1,TX,HOBBIES,185,Thursday,1,2012,,,,
2012-06-14,TX_1,TX,HOBBIES,160,Thursday,6,2012,,,,
2012-07-26,TX_1,TX,HOBBIES,126,Thursday,7,2012,,,,
2012-07-30,TX_1,TX,HOBBIES,158,Monday,7,2012,,,,
2012-08-24,TX_1,TX,HOBBIES,122,Friday,8,2012,,,,
2012-12-04,TX_1,TX,HOBBIES,140,Tuesday,12,2012,,,,
2013-01-12,TX_1,TX,HOBBIES,224,Saturday,1,2013,,,,
2013-06-29,TX_1,TX,HOBBIES,244,Saturday,6,2013,,,,
2013-10-18,TX_1,TX,HOBBIES,209,Friday,10,2013,,,,
2014-02-17,TX_1,TX,HOBBIES,160,Monday,2,2014,PresidentsDay,National,,
2014-03-19,TX_1,TX,HOBBIES,130,Wednesday,3,2014,,,,
2014-07-21,TX_1,TX,HOBBIES,238,Monday,7,2014,,,,
2014-10-20,TX_1,TX,HOBBIES,278,Monday,10,2014,,,,
2014-12-31,TX_1,TX,HOBBIES,213,Wednesday,12,2014,,,,
2015-01-22,TX_1,TX,HOBBIES,194,Thursday,1,2015,,,,
2015-07-28,TX_1,TX,HOBBIES,214,Tuesday,7,2015,,,,
2015-09-20,TX_1,TX,HOBBIES,287,Sunday,9,2015,,,,
2016-01-01,TX_1,TX,HOBBIES,243,Friday,1,2016,NewYear,National,,
2016-01-06,TX_1,TX,HOBBIES,273,Wednesday,1,2016,,,,
2016-02-16,TX_1,TX,HOBBIES,239,Tuesday,2,2016,,,,
2012-03-02,TX_1,TX,HOUSEHOLD,540,Friday,3,2012,,,,
2012-06-04,TX_1,TX,HOUSEHOLD,623,Monday,6,2012,,,,
2012-08-17,TX_1,TX,HOUSEHOLD,702,Friday,8,2012,,,,
2012-09-04,TX_1,TX,HOUSEHOLD,705,Tuesday,9,2012,,,,
2012-11-27,TX_1,TX,HOUSEHOLD,586,Tuesday,11,2012,,,,
2013-04-10,TX_1,TX,HOUSEHOLD,743,Wednesday,4,2013,,,,
2013-08-07,TX_1,TX,HOUSEHOLD,874,Wednesday,8,2013,,,,
2014-07-22,TX_1,TX,HOUSEHOLD,615,Tuesday,7,2014,,,,
2015-06-07,TX_1,TX,HOUSEHOLD,1161,Sunday,6,2015,,,,
2011-02-21,TX_1,TX,FOODS,1461,Monday,2,2011,PresidentsDay,National,,
2011-03-27,TX_1,TX,FOODS,1945,Sunday,3,2011,,,,
2011-07-20,TX_1,TX,FOODS,1459,Wednesday,7,2011,,,,
2012-01-10,TX_1,TX,FOODS,1754,Tuesday,1,2012,,,,
2012-07-10,TX_1,TX,FOODS,1688,Tuesday,7,2012,,,,
2013-04-14,TX_1,TX,FOODS,2637,Sunday,4,2013,,,,
2013-09-11,TX_1,TX,FOODS,2137,Wednesday,9,2013,,,,
2014-02-05,TX_1,TX,FOODS,1642,Wednesday,2,2014,,,,
2014-06-04,TX_1,TX,FOODS,1886,Wednesday,6,2014,,,,
2014-09-30,TX_1,TX,FOODS,1479,Tuesday,9,2014,,,,
2015-06-09,TX_1,TX,FOODS,2214,Tuesday,6,2015,,,,
2015-07-01,TX_1,TX,FOODS,2057,Wednesday,7,2015,,,,
2015-07-08,TX_1,TX,FOODS,1850,Wednesday,7,2015,,,,
2015-08-17,TX_1,TX,FOODS,2037,Monday,8,2015,,,,
2015-10-01,TX_1,TX,FOODS,1856,Thursday,10,2015,,,,
2015-11-18,TX_1,TX,FOODS,1593,Wednesday,11,2015,,,,
2011-03-31,TX_2,TX,HOBBIES,292,Thursday,3,2011,,,,
2011-10-12,TX_2,TX,HOBBIES,280,Wednesday,10,2011,,,,
2012-04-22,TX_2,TX,HOBBIES,307,Sunday,4,2012,,,,
2012-10-04,TX_2,TX,HOBBIES,270,Thursday,10,2012,,,,
2012-10-20,TX_2,TX,HOBBIES,273,Saturday,10,2012,,,,
2013-03-13,TX_2,TX,HOBBIES,341,Wednesday,3,2013,,,,
2013-04-08,TX_2,TX,HOBBIES,339,Monday,4,2013,,,,
2013-08-24,TX_2,TX,HOBBIES,524,Saturday,8,2013,,,,
2013-08-28,TX_2,TX,HOBBIES,397,Wednesday,8,2013,,,,
2013-10-28,TX_2,TX,HOBBIES,387,Monday,10,2013,,,,
2013-11-14,TX_2,TX,HOBBIES,392,Thursday,11,2013,,,,
2014-01-14,TX_2,TX,HOBBIES,245,Tuesday,1,2014,,,,
2014-06-07,TX_2,TX,HOBBIES,372,Saturday,6,2014,,,,
2014-07-02,TX_2,TX,HOBBIES,261,Wednesday,7,2014,,,,
2014-07-21,TX_2,TX,HOBBIES,229,Monday,7,2014,,,,
2014-09-13,TX_2,TX,HOBBIES,327,Saturday,9,2014,,,,
2014-12-03,TX_2,TX,HOBBIES,352,Wednesday,12,2014,,,,
2014-12-09,TX_2,TX,HOBBIES,323,Tuesday,12,2014,,,,
2015-05-14,TX_2,TX,HOBBIES,350,Thursday,5,2015,,,,
2015-06-20,TX_2,TX,HOBBIES,424,Saturday,6,2015,,,,
2015-10-03,TX_2,TX,HOBBIES,455,Saturday,10,2015,,,,
2015-12-17,TX_2,TX,HOBBIES,425,Thursday,12,2015,,,,
2016-04-23,TX_2,TX,HOBBIES,436,Saturday,4,2016,,,,
2011-04-24,TX_1,TX,HOBBIES,184,Sunday,4,2011,OrthodoxEaster,Religious,Easter,Cultural
2011-08-16,TX_1,TX,HOBBIES,187,Tuesday,8,2011,,,,
2011-09-06,TX_1,TX,HOBBIES,91,Tuesday,9,2011,,,,
2012-02-11,TX_1,TX,HOBBIES,218,Saturday,2,2012,,,,
2012-02-12,TX_1,TX,HOBBIES,210,Sunday,2,2012,,,,
2012-03-25,TX_1,TX,HOBBIES,235,Sunday,3,2012,,,,
2012-06-21,TX_1,TX,HOBBIES,188,Thursday,6,2012,NBAFinalsEnd,Sporting,,
2012-10-10,TX_1,TX,HOBBIES,141,Wednesday,10,2012,,,,
2012-11-11,TX_1,TX,HOBBIES,231,Sunday,11,2012,VeteransDay,National,,
2014-02-24,TX_1,TX,HOBBIES,173,Monday,2,2014,,,,
2014-02-25,TX_1,TX,HOBBIES,161,Tuesday,2,2014,,,,
2015-02-21,TX_1,TX,HOBBIES,316,Saturday,2,2015,,,,
2015-03-21,TX_1,TX,HOBBIES,246,Saturday,3,2015,,,,
2015-08-06,TX_1,TX,HOBBIES,284,Thursday,8,2015,,,,
2016-03-24,TX_1,TX,HOBBIES,190,Thursday,3,2016,Purim End,Religious,,
2011-02-20,TX_1,TX,HOUSEHOLD,777,Sunday,2,2011,,,,
2011-09-26,TX_1,TX,HOUSEHOLD,382,Monday,9,2011,,,,
2011-10-11,TX_1,TX,HOUSEHOLD,364,Tuesday,10,2011,,,,
2012-03-11,TX_1,TX,HOUSEHOLD,686,Sunday,3,2012,,,,
2012-06-07,TX_1,TX,HOUSEHOLD,457,Thursday,6,2012,,,,
2012-08-25,TX_1,TX,HOUSEHOLD,942,Saturday,8,2012,,,,
2012-10-29,TX_1,TX,HOUSEHOLD,606,Monday,10,2012,,,,
2012-11-15,TX_1,TX,HOUSEHOLD,561,Thursday,11,2012,,,,
2012-12-20,TX_1,TX,HOUSEHOLD,687,Thursday,12,2012,,,,
2013-01-04,TX_1,TX,HOUSEHOLD,799,Friday,1,2013,,,,
2013-04-15,TX_1,TX,HOUSEHOLD,788,Monday,4,2013,,,,
2014-01-18,TX_1,TX,HOUSEHOLD,843,Saturday,1,2014,,,,
2014-04-23,TX_1,TX,HOUSEHOLD,586,Wednesday,4,2014,,,,
2014-06-25,TX_1,TX,HOUSEHOLD,603,Wednesday,6,2014,,,,
2014-07-18,TX_1,TX,HOUSEHOLD,712,Friday,7,2014,,,,
2014-08-04,TX_1,TX,HOUSEHOLD,701,Monday,8,2014,,,,
2015-07-25,TX_1,TX,HOUSEHOLD,1075,Saturday,7,2015,,,,
2011-03-22,TX_1,TX,FOODS,1323,Tuesday,3,2011,,,,
2011-04-04,TX_1,TX,FOODS,1472,Monday,4,2011,,,,
2011-05-07,TX_1,TX,FOODS,2171,Saturday,5,2011,,,,
2012-02-18,TX_1,TX,FOODS,1956,Saturday,2,2012,,,,
2012-03-02,TX_1,TX,FOODS,1938,Friday,3,2012,,,,
2012-11-03,TX_1,TX,FOODS,2312,Saturday,11,2012,,,,
2013-09-07,TX_1,TX,FOODS,3087,Saturday,9,2013,,,,
2013-09-27,TX_1,TX,FOODS,1748,Friday,9,2013,,,,
2015-05-25,TX_1,TX,FOODS,1914,Monday,5,2015,MemorialDay,National,,
2015-06-14,TX_1,TX,FOODS,2813,Sunday,6,2015,,,,
2015-06-29,TX_1,TX,FOODS,1790,Monday,6,2015,,,,
2015-07-05,TX_1,TX,FOODS,2415,Sunday,7,2015,,,,
2016-01-21,TX_1,TX,FOODS,1413,Thursday,1,2016,,,,
2016-04-18,TX_1,TX,FOODS,2434,Monday,4,2016,,,,
2011-04-07,TX_2,TX,HOBBIES,392,Thursday,4,2011,,,,
2011-07-26,TX_2,TX,HOBBIES,245,Tuesday,7,2011,,,,
2011-08-15,TX_2,TX,HOBBIES,294,Monday,8,2011,,,,
2011-09-04,TX_2,TX,HOBBIES,196,Sunday,9,2011,,,,
2012-04-18,TX_2,TX,HOBBIES,281,Wednesday,4,2012,,,,
2012-07-07,TX_2,TX,HOBBIES,351,Saturday,7,2012,,,,
2012-08-12,TX_2,TX,HOBBIES,333,Sunday,8,2012,,,,
2012-09-14,TX_2,TX,HOBBIES,232,Friday,9,2012,,,,
2013-02-04,TX_2,TX,HOBBIES,291,Monday,2,2013,,,,
2013-02-25,TX_2,TX,HOBBIES,323,Monday,2,2013,,,,
2013-06-20,TX_2,TX,HOBBIES,335,Thursday,6,2013,NBAFinalsEnd,Sporting,,
2013-07-22,TX_2,TX,HOBBIES,337,Monday,7,2013,,,,
2013-09-22,TX_2,TX,HOBBIES,573,Sunday,9,2013,,,,
2013-12-30,TX_2,TX,HOBBIES,379,Monday,12,2013,,,,
2014-01-09,TX_2,TX,HOBBIES,272,Thursday,1,2014,,,,
2014-01-12,TX_2,TX,HOBBIES,384,Sunday,1,2014,,,,
2014-01-27,TX_2,TX,HOBBIES,422,Monday,1,2014,,,,
2014-04-08,TX_2,TX,HOBBIES,239,Tuesday,4,2014,,,,
2014-07-22,TX_2,TX,HOBBIES,252,Tuesday,7,2014,,,,
2014-09-21,TX_2,TX,HOBBIES,409,Sunday,9,2014,,,,
2014-10-27,TX_2,TX,HOBBIES,282,Monday,10,2014,,,,
2015-04-11,TX_2,TX,HOBBIES,427,Saturday,4,2015,Pesach End,Religious,,
2015-06-24,TX_2,TX,HOBBIES,395,Wednesday,6,2015,,,,
2016-01-15,TX_2,TX,HOBBIES,359,Friday,1,2016,,,,
2011-02-28,TX_1,TX,HOBBIES,118,Monday,2,2011,,,,
2011-05-04,TX_1,TX,HOBBIES,139,Wednesday,5,2011,,,,
2011-10-15,TX_1,TX,HOBBIES,239,Saturday,10,2011,,,,
2011-11-02,TX_1,TX,HOBBIES,177,Wednesday,11,2011,,,,
2012-05-28,TX_1,TX,HOBBIES,202,Monday,5,2012,MemorialDay,National,,
2012-07-31,TX_1,TX,HOBBIES,132,Tuesday,7,2012,,,,
2012-09-26,TX_1,TX,HOBBIES,123,Wednesday,9,2012,,,,
2012-10-27,TX_1,TX,HOBBIES,244,Saturday,10,2012,,,,
2013-01-08,TX_1,TX,HOBBIES,101,Tuesday,1,2013,,,,
2013-04-03,TX_1,TX,HOBBIES,193,Wednesday,4,2013,,,,
2013-10-27,TX_1,TX,HOBBIES,298,Sunday,10,2013,,,,
2014-04-15,TX_1,TX,HOBBIES,187,Tuesday,4,2014,,,,
2014-05-29,TX_1,TX,HOBBIES,223,Thursday,5,2014,,,,
2014-06-11,TX_1,TX,HOBBIES,187,Wednesday,6,2014,,,,
2014-06-17,TX_1,TX,HOBBIES,218,Tuesday,6,2014,,,,
2014-08-13,TX_1,TX,HOBBIES,212,Wednesday,8,2014,,,,
2014-11-19,TX_1,TX,HOBBIES,202,Wednesday,11,2014,,,,
2015-01-03,TX_1,TX,HOBBIES,258,Saturday,1,2015,,,,
2015-03-04,TX_1,TX,HOBBIES,295,Wednesday,3,2015,,,,
2015-11-28,TX_1,TX,HOBBIES,292,Saturday,11,2015,,,,
2015-12-20,TX_1,TX,HOBBIES,353,Sunday,12,2015,,,,
2016-01-20,TX_1,TX,HOBBIES,221,Wednesday,1,2016,,,,
2016-01-21,TX_1,TX,HOBBIES,222,Thursday,1,2016,,,,
2011-02-24,TX_1,TX,HOUSEHOLD,445,Thursday,2,2011,,,,
2011-03-14,TX_1,TX,HOUSEHOLD,442,Monday,3,2011,,,,
2011-07-22,TX_1,TX,HOUSEHOLD,422,Friday,7,2011,,,,
2012-04-08,TX_1,TX,HOUSEHOLD,755,Sunday,4,2012,Easter,Cultural,,
2012-06-28,TX_1,TX,HOUSEHOLD,471,Thursday,6,2012,,,,
2012-09-29,TX_1,TX,HOUSEHOLD,1110,Saturday,9,2012,,,,
2013-03-13,TX_1,TX,HOUSEHOLD,859,Wednesday,3,2013,,,,
2013-07-27,TX_1,TX,HOUSEHOLD,905,Saturday,7,2013,,,,
2013-11-22,TX_1,TX,HOUSEHOLD,662,Friday,11,2013,,,,
2013-12-16,TX_1,TX,HOUSEHOLD,704,Monday,12,2013,,,,
2014-01-03,TX_1,TX,HOUSEHOLD,644,Friday,1,2014,,,,
2014-01-07,TX_1,TX,HOUSEHOLD,482,Tuesday,1,2014,OrthodoxChristmas,Religious,,
2014-02-10,TX_1,TX,HOUSEHOLD,749,Monday,2,2014,,,,
2015-05-30,TX_1,TX,HOUSEHOLD,861,Saturday,5,2015,,,,
2015-10-08,TX_1,TX,HOUSEHOLD,688,Thursday,10,2015,,,,
2015-12-14,TX_1,TX,HOUSEHOLD,855,Monday,12,2015,Chanukah End,Religious,,
2015-12-16,TX_1,TX,HOUSEHOLD,870,Wednesday,12,2015,,,,
2016-02-26,TX_1,TX,HOUSEHOLD,820,Friday,2,2016,,,,
2011-10-11,TX_1,TX,FOODS,1852,Tuesday,10,2011,,,,
2012-04-26,TX_1,TX,FOODS,1754,Thursday,4,2012,,,,
2012-05-26,TX_1,TX,FOODS,2560,Saturday,5,2012,,,,
2012-08-10,TX_1,TX,FOODS,1876,Friday,8,2012,,,,
2013-01-07,TX_1,TX,FOODS,2241,Monday,1,2013,OrthodoxChristmas,Religious,,
2013-07-19,TX_1,TX,FOODS,1642,Friday,7,2013,,,,
2013-07-24,TX_1,TX,FOODS,1664,Wednesday,7,2013,,,,
2013-10-23,TX_1,TX,FOODS,1631,Wednesday,10,2013,,,,
2014-01-03,TX_1,TX,FOODS,1977,Friday,1,2014,,,,
2014-05-09,TX_1,TX,FOODS,1861,Friday,5,2014,,,,
2014-10-24,TX_1,TX,FOODS,1532,Friday,10,2014,,,,
2015-01-02,TX_1,TX,FOODS,1784,Friday,1,2015,,,,
2015-03-11,TX_1,TX,FOODS,1858,Wednesday,3,2015,,,,
2015-04-22,TX_1,TX,FOODS,1599,Wednesday,4,2015,,,,
2015-09-27,TX_1,TX,FOODS,2415,Sunday,9,2015,,,,
2015-12-26,TX_1,TX,FOODS,1862,Saturday,12,2015,,,,
2016-01-07,TX_1,TX,FOODS,1705,Thursday,1,2016,OrthodoxChristmas,Religious,,
2016-01-28,TX_1,TX,FOODS,1511,Thursday,1,2016,,,,
2011-07-20,TX_2,TX,HOBBIES,312,Wednesday,7,2011,,,,
2011-10-06,TX_2,TX,HOBBIES,298,Thursday,10,2011,,,,
2011-11-11,TX_2,TX,HOBBIES,235,Friday,11,2011,VeteransDay,National,,
2012-05-21,TX_2,TX,HOBBIES,224,Monday,5,2012,,,,
2012-08-06,TX_2,TX,HOBBIES,249,Monday,8,2012,,,,
2013-07-25,TX_2,TX,HOBBIES,447,Thursday,7,2013,,,,
2013-08-13,TX_2,TX,HOBBIES,388,Tuesday,8,2013,,,,
2014-06-08,TX_2,TX,HOBBIES,401,Sunday,6,2014,,,,
2015-01-06,TX_2,TX,HOBBIES,338,Tuesday,1,2015,,,,
2015-09-06,TX_2,TX,HOBBIES,441,Sunday,9,2015,,,,
2015-09-19,TX_2,TX,HOBBIES,484,Saturday,9,2015,,,,
2015-11-09,TX_2,TX,HOBBIES,314,Monday,11,2015,,,,
2015-12-12,TX_2,TX,HOBBIES,476,Saturday,12,2015,,,,
2011-02-19,TX_1,TX,HOBBIES,256,Saturday,2,2011,,,,
2011-02-24,TX_1,TX,HOBBIES,131,Thursday,2,2011,,,,
2011-05-06,TX_1,TX,HOBBIES,193,Friday,5,2011,,,,
2011-05-25,TX_1,TX,HOBBIES,120,Wednesday,5,2011,,,,
2012-01-18,TX_1,TX,HOBBIES,153,Wednesday,1,2012,,,,
2012-07-29,TX_1,TX,HOBBIES,249,Sunday,7,2012,,,,
2012-10-08,TX_1,TX,HOBBIES,239,Monday,10,2012,ColumbusDay,National,,
2013-07-25,TX_1,TX,HOBBIES,184,Thursday,7,2013,,,,
2014-02-21,TX_1,TX,HOBBIES,227,Friday,2,2014,,,,
2014-05-01,TX_1,TX,HOBBIES,175,Thursday,5,2014,,,,
2015-03-14,TX_1,TX,HOBBIES,257,Saturday,3,2015,,,,
2015-04-18,TX_1,TX,HOBBIES,358,Saturday,4,2015,,,,
2011-03-18,TX_1,TX,HOUSEHOLD,428,Friday,3,2011,,,,
2011-04-20,TX_1,TX,HOUSEHOLD,418,Wednesday,4,2011,,,,
2011-06-22,TX_1,TX,HOUSEHOLD,305,Wednesday,6,2011,,,,
2011-09-27,TX_1,TX,HOUSEHOLD,384,Tuesday,9,2011,,,,
2012-09-01,TX_1,TX,HOUSEHOLD,1158,Saturday,9,2012,,,,
2012-10-03,TX_1,TX,HOUSEHOLD,703,Wednesday,10,2012,,,,
2013-06-25,TX_1,TX,HOUSEHOLD,666,Tuesday,6,2013,,,,
2013-06-26,TX_1,TX,HOUSEHOLD,605,Wednesday,6,2013,,,,
2013-09-09,TX_1,TX,HOUSEHOLD,685,Monday,9,2013,,,,
2013-11-08,TX_1,TX,HOUSEHOLD,635,Friday,11,2013,,,,
2014-10-24,TX_1,TX,HOUSEHOLD,691,Friday,10,2014,,,,
2015-01-31,TX_1,TX,HOUSEHOLD,1250,Saturday,1,2015,,,,
2015-03-06,TX_1,TX,HOUSEHOLD,843,Friday,3,2015,,,,
2015-04-05,TX_1,TX,HOUSEHOLD,1249,Sunday,4,2015,Easter,Cultural,,
2015-07-19,TX_1,TX,HOUSEHOLD,1244,Sunday,7,2015,,,,
2015-10-05,TX_1,TX,HOUSEHOLD,798,Monday,10,2015,,,,
2015-10-07,TX_1,TX,HOUSEHOLD,737,Wednesday,10,2015,,,,
2015-12-08,TX_1,TX,HOUSEHOLD,632,Tuesday,12,2015,,,,
2016-01-05,TX_1,TX,HOUSEHOLD,838,Tuesday,1,2016,,,,
2016-03-29,TX_1,TX,HOUSEHOLD,702,Tuesday,3,2016,,,,
2011-04-26,TX_1,TX,FOODS,1294,Tuesday,4,2011,Pesach End,Religious,,
2011-05-30,TX_1,TX,FOODS,1441,Monday,5,2011,MemorialDay,National,,
2011-10-21,TX_1,TX,FOODS,1562,Friday,10,2011,,,,
2012-11-09,TX_1,TX,FOODS,2093,Friday,11,2012,,,,
2013-04-28,TX_1,TX,FOODS,2503,Sunday,4,2013,,,,
2013-07-03,TX_1,TX,FOODS,2191,Wednesday,7,2013,,,,
2013-07-11,TX_1,TX,FOODS,2172,Thursday,7,2013,,,,
2013-09-24,TX_1,TX,FOODS,1722,Tuesday,9,2013,,,,
2013-12-05,TX_1,TX,FOODS,1987,Thursday,12,2013,Chanukah End,Religious,,
2014-04-19,TX_1,TX,FOODS,2903,Saturday,4,2014,,,,
2014-04-22,TX_1,TX,FOODS,1940,Tuesday,4,2014,Pesach End,Religious,,
2014-09-11,TX_1,TX,FOODS,2102,Thursday,9,2014,,,,
2015-03-17,TX_1,TX,FOODS,1938,Tuesday,3,2015,StPatricksDay,Cultural,,
2015-04-01,TX_1,TX,FOODS,2055,Wednesday,4,2015,,,,
2015-05-21,TX_1,TX,FOODS,1581,Thursday,5,2015,,,,
2015-06-02,TX_1,TX,FOODS,1827,Tuesday,6,2015,,,,
2015-06-15,TX_1,TX,FOODS,3978,Monday,6,2015,,,,
2011-04-22,TX_2,TX,HOBBIES,220,Friday,4,2011,,,,
2011-07-01,TX_2,TX,HOBBIES,435,Friday,7,2011,,,,
2011-12-23,TX_2,TX,HOBBIES,480,Friday,12,2011,,,,
2012-02-07,TX_2,TX,HOBBIES,282,Tuesday,2,2012,,,,
2012-02-15,TX_2,TX,HOBBIES,261,Wednesday,2,2012,,,,
2012-06-14,TX_2,TX,HOBBIES,253,Thursday,6,2012,,,,
2013-06-09,TX_2,TX,HOBBIES,410,Sunday,6,2013,,,,
2013-07-29,TX_2,TX,HOBBIES,344,Monday,7,2013,,,,
2013-08-18,TX_2,TX,HOBBIES,475,Sunday,8,2013,,,,
